NNN	1	0	0.310810810810811	0.619047619047619	B_K
VVN	1	0	0.324324324324324	0.666666666666667	B_K
NNST	1	0	0.337837837837838	0.476190476190476	B_K
NNNP	1	0	0.351351351351351	0.380952380952381	B_K
NNN	1	0	0.364864864864865	0.904761904761905	N_K
NNN	1	0	0.378378378378378	0.380952380952381	N_K
NNN	1	0	0.391891891891892	1	N_K
NNN	1	0	0.405405405405405	0.285714285714286	B_K
NNN	1	0	0.432432432432432	0.476190476190476	N_K
VVMVF	1	0	0.445945945945946	0.285714285714286	N_K
NNN	0.5	0	0.148648648648649	0.238095238095238	N_K
NNN	0.5	0	0.162162162162162	0.619047619047619	B_K
NNN	0.5	0	0.175675675675676	0.333333333333333	B_K
NNN	0.5	0	0.189189189189189	0.476190476190476	N_K
NNN	0.5	0	0.202702702702703	0.380952380952381	N_K
NNNP	0.5	0	0.216216216216216	0.666666666666667	B_K
VVN	0.5	1	0.22972972972973	0.238095238095238	N_K
NNN	0.5	0	0.256756756756757	0.285714285714286	N_K
VVN	0.5	1	0.27027027027027	0.619047619047619	B_K
NNN	0.5	1	0.283783783783784	0.333333333333333	N_K
NNN	0.5	0	0.297297297297297	0.428571428571429	N_K
VVAUX	0.5	0	0.45945945945946	0.714285714285714	N_K
NNN	0.5	0	0.472972972972973	0.238095238095238	N_K
NNN	0.5	0	0.472972972972973	0.857142857142857	N_K
NNN	0.5	0	0.5	0.619047619047619	B_K
VVMVNF	0.5	0	0.513513513513513	0.571428571428571	N_K
NNN	0.5	0	0.527027027027027	0.619047619047619	N_K
NNN	0.5	0	0.554054054054054	0.428571428571429	N_K
NNN	0.5	0	0.567567567567568	0.666666666666667	N_K
NNN	0.5	0	0.581081081081081	0.285714285714286	B_K
NNN	0.5	0	0.594594594594595	0.380952380952381	B_K
NNN	0.5	0	0.608108108108108	0.904761904761905	N_K
VVMVNF	0.5	0	0.621621621621622	0.761904761904762	N_K
NNNP	0.5	0	0.635135135135135	0.571428571428571	B_K
NNNP	0.5	0	0.648648648648649	0.333333333333333	N_K
NNNP	0.5	0	0.662162162162162	0.190476190476191	N_K
NNN	0.5	0	0.675675675675676	0.285714285714286	N_K
NNN	0.5	0	0.689189189189189	0.571428571428571	B_K
NNNP	0.5	0	0.702702702702703	0.190476190476191	B_K
NNN	0.5	0	0.716216216216216	0.428571428571429	B_K
NNN	0.5	0	0.72972972972973	0.238095238095238	N_K
NNN	0.5	0	0.743243243243243	0.428571428571429	N_K
NNN	0.5	0	0.756756756756757	0.333333333333333	N_K
NNN	0.5	0	0.783783783783784	0.285714285714286	N_K
NNST	0.5	0	0.797297297297297	0.190476190476191	N_K
NNN	0.5	0	0.810810810810811	0.476190476190476	N_K
NNN	0.5	0	0.824324324324324	0.619047619047619	N_K
NNNP	0.5	1	0.837837837837838	0.428571428571429	N_K
NNN	0.5	0	0.851351351351351	0.761904761904762	N_K
NNN	0.5	0	0.864864864864865	0.333333333333333	B_K
NNN	0.5	0	0.878378378378378	0.333333333333333	N_K
VVMVNF	0.5	0	0.891891891891892	0.761904761904762	N_K
NNNP	0.5	0	0.905405405405405	0.190476190476191	B_K
NNNP	0.5	0	0.918918918918919	0.523809523809524	B_K
NNN	0.5	0	0.932432432432432	0.285714285714286	B_K
NNN	0.5	0	0.945945945945946	0.523809523809524	N_K
NNN	0.5	0	0.959459459459459	0.523809523809524	N_K
VVMVNF	0.666666666666667	0	0.559322033898305	0.652173913043478	N_K
NNN	1	1	0.576271186440678	0.130434782608696	B_K
NNN	0.666666666666667	0	0.593220338983051	0.304347826086957	B_K
NNN	1	0	0.949152542372881	0.260869565217391	N_K
NNN	0.666666666666667	0	0.627118644067797	0.347826086956522	B_K
VVMVF	0.666666666666667	0	0.644067796610169	0.260869565217391	N_K
NNNP	0.333333333333333	0	0.11864406779661	0.652173913043478	N_K
NNN	0.666666666666667	0	0.661016949152542	0.217391304347826	B_K
NNNP	0.333333333333333	0	0.152542372881356	0.391304347826087	N_K
NNN	0.333333333333333	0	0.169491525423729	0.304347826086957	B_K
NNN	0.333333333333333	1	0.186440677966102	0.391304347826087	B_K
NNN	0.333333333333333	0	0.220338983050847	0.347826086956522	B_K
VVAUX	0.333333333333333	1	0.23728813559322	0.173913043478261	B_K
NNN	0.333333333333333	1	0.271186440677966	0.565217391304348	B_K
NNN	0.333333333333333	0	0.305084745762712	0.217391304347826	N_K
NNN	0.333333333333333	1	0.338983050847458	0.260869565217391	N_K
NNN	0.333333333333333	1	0.35593220338983	0.130434782608696	N_K
VVAUX	0.333333333333333	0	0.372881355932203	0.434782608695652	B_K
NNN	0.333333333333333	0	0.389830508474576	0.347826086956522	N_K
NNNP	0.333333333333333	0	0.406779661016949	0.391304347826087	N_K
VVAUX	0.333333333333333	0	0.423728813559322	0.652173913043478	N_K
VVMVNF	0.333333333333333	0	0.457627118644068	0.217391304347826	N_K
NNNP	0.333333333333333	0	0.474576271186441	0.434782608695652	B_K
NNN	0.333333333333333	0	0.491525423728814	0.391304347826087	B_K
NNNP	0.333333333333333	0	0.508474576271186	0.521739130434783	N_K
VVMVF	0.333333333333333	0	0.525423728813559	0.652173913043478	N_K
NNN	0.333333333333333	0	0.694915254237288	0.608695652173913	N_K
VVAUX	0.333333333333333	0	0.711864406779661	0.478260869565217	N_K
VVMVNF	0.333333333333333	0	0.728813559322034	0.782608695652174	N_K
NNN	0.333333333333333	0	0.745762711864407	0.260869565217391	N_K
NNN	0.333333333333333	0	0.76271186440678	0.521739130434783	N_K
VVMVF	0.333333333333333	0	0.779661016949153	1	N_K
NNN	0.333333333333333	0	0.796610169491525	0.217391304347826	B_K
NNN	0.333333333333333	0	0.813559322033898	0.347826086956522	N_K
NNN	0.333333333333333	0	0.847457627118644	0.304347826086957	N_K
NNN	0.333333333333333	0	0.864406779661017	0.391304347826087	N_K
NNNP	0.333333333333333	0	0.88135593220339	0.347826086956522	N_K
VVMVF	0.333333333333333	0	0.898305084745763	0.608695652173913	N_K
NNN	0.333333333333333	0	0.915254237288135	0.347826086956522	N_K
NNN	0.333333333333333	0	0.966101694915254	0.347826086956522	N_K
VVMVF	0.333333333333333	0	0.011627906976744	0.424242424242424	N_K
NNN	0.666666666666667	0	0.406976744186047	0.393939393939394	N_K
NNST	0.666666666666667	0	0.418604651162791	0.272727272727273	B_K
VVAUX	1	0	0.534883720930232	0.454545454545455	B_K
VVN	0.666666666666667	0	0.441860465116279	0.454545454545455	B_K
NNN	0.333333333333333	0	0.081395348837209	0.242424242424242	B_K
NNN	0.333333333333333	0	0.104651162790698	0.151515151515152	N_K
NNNP	0.333333333333333	0	0.116279069767442	0.242424242424242	B_K
NNNP	0.333333333333333	0	0.127906976744186	0.393939393939394	B_K
NNN	0.333333333333333	0	0.13953488372093	0.242424242424242	N_K
NNN	0.333333333333333	0	0.151162790697674	0.333333333333333	B_K
VVMVNF	0.333333333333333	1	0.162790697674419	0.393939393939394	B_K
NNN	0.333333333333333	1	0.174418604651163	0.454545454545455	B_K
NNN	0.333333333333333	1	0.186046511627907	0.484848484848485	B_K
NNN	0.333333333333333	0	0.197674418604651	0.181818181818182	N_K
NNN	1	1	0.36046511627907	0.181818181818182	B_K
NNNP	0.666666666666667	0	0.372093023255814	0.181818181818182	B_K
NNN	0.333333333333333	0	0.232558139534884	0.090909090909091	B_K
NNNP	0.333333333333333	0	0.244186046511628	0.393939393939394	B_K
NNN	0.333333333333333	0	0.255813953488372	0.393939393939394	B_K
NNST	0.333333333333333	0	0.267441860465116	0.484848484848485	N_K
VVAUX	0.666666666666667	0	0.616279069767442	0.212121212121212	N_K
VVN	0.333333333333333	0	0.290697674418605	0.242424242424242	N_K
NNN	0.333333333333333	0	0.302325581395349	0.242424242424242	N_K
NNN	0.666666666666667	0	0.941860465116279	0.272727272727273	N_K
NNN	0.333333333333333	0	0.348837209302326	0.454545454545455	N_K
VVMVF	0.333333333333333	0	0.348837209302326	0.909090909090909	N_K
NNN	1	0	0.534883720930232	0.454545454545455	B_K
VVMVNF	0.666666666666667	0	0.441860465116279	0.454545454545455	N_K
NNN	0.333333333333333	0	0.453488372093023	0.151515151515152	N_K
VVMVF	0.333333333333333	0	0.465116279069767	0.727272727272727	N_K
NNN	0.666666666666667	0	0.837209302325581	0.181818181818182	N_K
VVMVNF	0.333333333333333	0	0.488372093023256	0.363636363636364	N_K
VVMVF	0.333333333333333	0	0.5	0.303030303030303	N_K
NNN	0.333333333333333	0	0.523255813953488	0.424242424242424	N_K
VVAUX	0.333333333333333	0	0.546511627906977	0.545454545454545	N_K
VVMVNF	0.333333333333333	0	0.558139534883721	0.393939393939394	N_K
NNN	0.333333333333333	0	0.581395348837209	0.363636363636364	B_K
NNN	0.333333333333333	0	0.593023255813954	0.272727272727273	B_K
VVMVNF	0.333333333333333	0	0.604651162790698	0.272727272727273	N_K
NNN	0.333333333333333	0	0.627906976744186	0.181818181818182	N_K
VVMVNF	0.333333333333333	0	0.63953488372093	0.575757575757576	N_K
NNN	0.333333333333333	0	0.651162790697674	0.515151515151515	N_K
NNNP	0.333333333333333	0	0.662790697674419	0.242424242424242	N_K
NNN	0.333333333333333	0	0.697674418604651	0.212121212121212	B_K
NNN	0.333333333333333	0	0.72093023255814	0.212121212121212	B_K
NNN	0.333333333333333	0	0.744186046511628	0.333333333333333	N_K
NNN	0.333333333333333	0	0.755813953488372	0.303030303030303	N_K
VVMVF	0.333333333333333	0	0.767441860465116	0.363636363636364	N_K
NNN	0.333333333333333	0	0.779069767441861	0.121212121212121	N_K
VVMVNF	0.333333333333333	0	0.790697674418605	0.181818181818182	N_K
NNN	0.333333333333333	0	0.802325581395349	0.363636363636364	N_K
NNN	0.333333333333333	0	0.813953488372093	0.424242424242424	N_K
NNN	0.333333333333333	0	0.825581395348837	0.333333333333333	N_K
VVMVNF	0.333333333333333	0	0.86046511627907	0.424242424242424	B_K
NNN	0.333333333333333	0	0.872093023255814	0.242424242424242	N_K
NNN	0.333333333333333	0	0.883720930232558	0.636363636363636	N_K
NNN	0.333333333333333	0	0.906976744186046	0.363636363636364	N_K
NNN	0.333333333333333	0	0.930232558139535	0.484848484848485	N_K
NNN	0.333333333333333	0	0.953488372093023	0.242424242424242	N_K
NNN	0.5	0	0	0.5	N_K
NNN	1	0	0.610526315789474	0.192307692307692	N_K
NNN	1	0	0.621052631578947	0.423076923076923	N_K
VVAUX	1	0	0.631578947368421	0.384615384615385	N_K
VVMVNF	1	0	0.642105263157895	0.5	N_K
NNNP	0.5	0	0.063157894736842	0.230769230769231	B_K
NNNP	1	0	0.736842105263158	0.269230769230769	B_K
NNN	1	0	0.747368421052632	0.346153846153846	B_K
VVMVNF	0.5	0	0.094736842105263	0.576923076923077	B_K
NNN	0.5	0	0.105263157894737	0.5	B_K
NNN	0.5	0	0.115789473684211	0.307692307692308	B_K
NNN	0.5	0	0.126315789473684	0.346153846153846	B_K
NNNP	1	0	0.242105263157895	0.192307692307692	B_K
NNNP	0.5	0	0.147368421052632	0.538461538461538	B_K
NNN	0.5	0	0.157894736842105	0.615384615384615	N_K
NNN	0.5	1	0.168421052631579	0.423076923076923	B_K
VVMVF	0.5	1	0.178947368421053	0.192307692307692	N_K
NNNP	0.5	0	0.189473684210526	0.384615384615385	N_K
NNN	0.5	0	0.210526315789474	0.653846153846154	N_K
NNN	0.5	0	0.221052631578947	0.153846153846154	N_K
NNN	0.5	0	0.263157894736842	0.615384615384615	B_K
NNNP	0.5	0	0.273684210526316	0.346153846153846	B_K
NNNP	0.5	0	0.28421052631579	0.384615384615385	B_K
NNN	0.5	0	0.305263157894737	0.192307692307692	B_K
NNN	0.5	0	0.31578947368421	0.230769230769231	B_K
NNN	0.5	0	0.336842105263158	0.346153846153846	B_K
NNN	0.5	0	0.347368421052632	0.153846153846154	N_K
NNNP	0.5	0	0.347368421052632	0.192307692307692	N_K
NNNP	0.5	0	0.368421052631579	0.192307692307692	N_K
NNNP	0.5	0	0.389473684210526	0.153846153846154	B_K
NNN	1	0	0.452631578947369	0.384615384615385	B_K
NNNP	0.5	0	0.410526315789474	0.269230769230769	B_K
NNN	0.5	0	0.431578947368421	0.576923076923077	N_K
NNN	0.5	0	0.442105263157895	0.307692307692308	N_K
NNNP	0.5	0	0.463157894736842	0.269230769230769	N_K
NNNP	0.5	0	0.473684210526316	0.230769230769231	N_K
NNN	0.5	0	0.568421052631579	0.346153846153846	N_K
NNN	0.5	0	0.505263157894737	0.5	N_K
NNNP	0.5	0	0.505263157894737	0.384615384615385	B_K
NNNP	0.5	0	0.505263157894737	0.192307692307692	B_K
NNN	0.5	0	0.557894736842105	0.461538461538462	B_K
NNN	0.5	0	0.578947368421053	0.269230769230769	N_K
NNN	0.5	0	0.578947368421053	0.923076923076923	N_K
NNN	0.5	0	0.663157894736842	0.730769230769231	N_K
NNN	0.5	0	0.673684210526316	0.230769230769231	N_K
NNN	0.5	0	0.68421052631579	0.230769230769231	N_K
NNN	0.5	0	0.694736842105263	0.461538461538462	B_k
NNN	0.5	0	0.705263157894737	0.423076923076923	N_K
VVMVNF	0.5	0	0.715789473684211	0.307692307692308	N_K
NNNP	0.5	0	0.726315789473684	0.230769230769231	B_K
VVAUX	0.5	0	0.757894736842105	0.5	N_K
NNN	0.5	0	0.768421052631579	0.115384615384615	N_K
NNN	0.5	0	0.778947368421053	0.230769230769231	B_K
VVMVNF	0.5	0	0.789473684210526	0.692307692307692	N_K
NNNP	0.5	0	0.8	0.346153846153846	B_K
NNN	0.5	0	0.810526315789474	0.384615384615385	N_K
NNN	0.5	0	0.831578947368421	0.346153846153846	N_K
VVAUX	0.5	0	0.842105263157895	0.5	B_K
NNN	0.5	0	0.863157894736842	0.5	N_K
NNN	0.5	0	0.873684210526316	0.230769230769231	N_K
NNN	0.5	0	0.884210526315789	0.576923076923077	N_K
NNNP	0.5	0	0.884210526315789	0.730769230769231	N_K
NNNP	0.5	0	0.905263157894737	0.576923076923077	N_K
NNN	0.5	0	0.926315789473684	1	B_K
VVAUX	0.5	0	0.957894736842105	0.307692307692308	N_K
NNN	0.5	0	0.968421052631579	0.269230769230769	N_K
